version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 858966410158 eni-0f7ae9ee760bd16d2 89.248.163.16 10.0.1.176 43290 6309 6 1 40 1679489720 1679489720 REJECT OK
2 858966410158 eni-0e7aabe80d29089d5 - - - - - - - 1679489778 1679489808 - NODATA
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 63.211.239.58 42970 123 17 1 76 1679489829 1679489830 ACCEPT OK
2 858966410158 eni-0f7ae9ee760bd16d2 89.248.163.76 10.0.1.176 43307 10537 6 1 40 1679489761 1679489787 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 178.79.141.198 10.0.1.176 39134 10255 6 1 40 1679489761 1679489787 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 193.163.125.102 10.0.1.176 47752 20643 6 1 44 1679489761 1679489787 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 89.248.165.184 10.0.1.176 41119 31090 6 1 40 1679489797 1679489811 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 167.248.133.142 10.0.1.176 53841 995 6 1 44 1679489797 1679489811 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 42970 123 17 1 76 1679489797 1679489811 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.130 37930 443 6 20 7666 1679489768 1679489794 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.130 10.0.1.26 443 39290 6 46 13362 1679489768 1679489794 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 146.88.240.4 10.0.1.26 60814 27019 17 1 53 1679489768 1679489794 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.130 10.0.1.26 443 56060 6 43 13211 1679489768 1679489794 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.130 10.0.1.26 443 37930 6 22 8206 1679489768 1679489794 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.130 39290 443 6 51 23889 1679489768 1679489794 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 38.110.42.253 10.0.1.26 0 0 1 1 30 1679489768 1679489794 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 185.126.81.253 10.0.1.26 8000 8082 17 1 93 1679489768 1679489794 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.130 56060 443 6 48 23738 1679489768 1679489794 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 2 80 1679489768 1679489794 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.165.186 10.0.1.26 41277 48276 6 1 40 1679489768 1679489794 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.15 10.0.1.26 43282 9443 6 1 40 1679489803 1679489821 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 38.17.55.196 51397 123 17 1 76 1679489803 1679489821 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 94.102.61.3 10.0.1.26 39094 9248 6 1 44 1679489803 1679489821 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.209.3 10.0.1.26 443 56410 6 46 13362 1679489803 1679489821 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 38.17.55.196 10.0.1.26 123 51397 17 1 76 1679489803 1679489821 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 193.57.40.49 10.0.1.26 47473 2416 6 1 40 1679489803 1679489821 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.209.3 56410 443 6 51 23889 1679489803 1679489821 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 91.240.118.225 10.0.1.26 46728 9191 6 1 40 1679489828 1679489855 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.15 10.0.1.26 43282 10268 6 1 40 1679489828 1679489855 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.130 37930 443 6 31 16223 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.212.197 10.0.1.26 443 35066 6 41 12536 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.130 10.0.1.26 443 56060 6 2 111 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.209.3 10.0.1.26 443 51532 6 45 13322 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.209.3 51532 443 6 51 23889 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 170.187.165.130 10.0.1.26 36499 80 6 2 84 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.130 10.0.1.26 443 37930 6 25 5196 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 2 80 1679489828 1679489855 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 167.248.133.150 10.0.1.26 19551 9029 6 1 44 1679489828 1679489855 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.212.197 35066 443 6 44 21442 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.74 10.0.1.26 43314 12087 6 1 40 1679489828 1679489855 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 170.187.165.130 80 36499 6 1 44 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.130 56060 443 6 3 151 1679489828 1679489855 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 92.118.39.82 10.0.1.26 48819 8083 6 1 40 1679489864 1679489877 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 3 120 1679489864 1679489877 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 103.74.101.31 10.0.1.26 59033 443 6 1 40 1679489864 1679489877 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 193.163.125.156 10.0.1.26 47393 30755 6 1 44 1679489864 1679489877 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 163.123.142.237 10.0.1.26 44829 14338 6 1 40 1679489864 1679489877 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 183.146.30.220 10.0.1.176 12362 22 6 1 60 1679489821 1679489846 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 43.130.57.239 10.0.1.176 46204 8055 6 1 52 1679489821 1679489846 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 85.217.145.45 10.0.1.176 34966 81 6 1 40 1679489821 1679489846 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 219.151.22.113 10.0.1.176 0 0 1 1 36 1679489821 1679489846 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.179 10.0.1.176 4078 20084 6 1 44 1679489821 1679489846 REJECT OK
2 858966410158 eni-0e7aabe80d29089d5 - - - - - - - 1679489837 1679489868 - NODATA
2 858966410158 eni-0f7ae9ee760bd16d2 89.248.165.187 10.0.1.176 41171 37355 6 1 40 1679489856 1679489876 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 143.42.78.130 10.0.1.176 46606 8080 6 1 40 1679489856 1679489876 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 154.89.5.92 10.0.1.176 58914 541 6 1 44 1679489856 1679489876 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.181.229 10.0.1.26 443 36548 6 43 13211 1679489886 1679489914 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 94.102.61.47 10.0.1.26 55592 4155 6 1 44 1679489886 1679489914 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 1 40 1679489886 1679489914 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.181.229 36548 443 6 49 23778 1679489886 1679489914 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.181.229 10.0.1.26 443 57288 6 48 13442 1679489886 1679489914 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.212.197 35066 443 6 7 2447 1679489886 1679489914 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.212.197 10.0.1.26 443 35066 6 5 826 1679489886 1679489914 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.74 10.0.1.26 43314 13095 6 1 40 1679489886 1679489914 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.165.166 10.0.1.26 51628 3342 6 1 40 1679489886 1679489914 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.181.229 57288 443 6 51 23889 1679489886 1679489914 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 - - - - - - - 1679489897 1679489928 - NODATA
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.243 10.0.1.176 24180 2290 6 1 44 1679489885 1679489904 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 38.110.42.254 10.0.1.176 0 0 1 1 30 1679489885 1679489904 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 78.128.113.78 10.0.1.176 42328 3071 6 1 40 1679489921 1679489923 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 143.42.183.252 10.0.1.176 61000 994 6 1 40 1679489921 1679489923 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 38.17.55.196 10.0.1.26 123 37847 17 1 76 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.181.229 51286 443 6 40 19146 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.119.172.239 42862 443 6 16 3367 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 195.251.255.69 10.0.1.26 0 0 1 1 32 1679489916 1679489945 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.15 10.0.1.26 43282 7165 6 1 40 1679489916 1679489945 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 2 80 1679489916 1679489945 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.119.172.239 10.0.1.26 443 42862 6 18 6638 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 45.79.181.251 10.0.1.26 61482 80 6 7 513 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 45.79.181.251 80 61482 6 5 666 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.181.229 10.0.1.26 443 51286 6 40 11901 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 80.82.77.232 10.0.1.26 80 8899 6 1 44 1679489916 1679489945 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 38.17.55.196 37847 123 17 1 76 1679489916 1679489945 ACCEPT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.184 10.0.1.176 29571 12326 6 1 44 1679489952 1679489968 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 154.89.5.92 10.0.1.176 58914 8088 6 1 44 1679489952 1679489968 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 89.248.163.76 10.0.1.176 43307 6037 6 1 40 1679489952 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.181.229 53734 443 6 51 23889 1679489950 1679489968 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.181.229 10.0.1.26 443 53734 6 46 13362 1679489950 1679489968 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 94.102.61.25 10.0.1.26 58536 7777 6 1 40 1679489950 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 45.201.162.76 10.0.1.26 51165 23 6 1 40 1679489950 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.179 10.0.1.26 45358 12283 6 1 44 1679489950 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.181.229 10.0.1.26 443 36548 6 2 111 1679489950 1679489968 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 194.26.29.152 10.0.1.26 47899 6836 6 1 40 1679489950 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 1 40 1679489950 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 170.106.115.253 10.0.1.26 57447 50777 6 1 52 1679489950 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.181.229 36548 443 6 3 151 1679489950 1679489968 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 170.106.173.40 10.0.1.26 16811 12545 6 1 52 1679489950 1679489968 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.74 10.0.1.26 43314 12119 6 1 40 1679489950 1679489968 REJECT OK
2 858966410158 eni-0e7aabe80d29089d5 - - - - - - - 1679489958 1679489988 - NODATA
