version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 858966410158 eni-03ad9499cfe7dd531 23.219.180.36 10.0.1.26 0 0 1 1 68 1679490277 1679490304 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.184.187 47696 443 6 52 23929 1679490277 1679490304 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 104.80.88.31 10.0.1.26 0 0 1 1 68 1679490277 1679490304 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 104.86.182.79 10.0.1.26 0 0 1 1 68 1679490277 1679490304 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 23.53.34.183 10.0.1.26 0 0 1 1 68 1679490277 1679490304 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 23.37.231.54 10.0.1.26 0 0 1 1 68 1679490277 1679490304 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.184.187 10.0.1.26 443 47696 6 47 13402 1679490277 1679490304 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.176.106 10.0.1.26 443 37174 6 2 111 1679490277 1679490304 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.223.55.151 10.0.1.26 0 0 1 1 68 1679490277 1679490304 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.176.106 37174 443 6 3 151 1679490277 1679490304 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 168.235.89.132 36305 123 17 1 76 1679490312 1679490312 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.40.63.174 10.0.1.26 0 0 1 1 68 1679490307 1679490328 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.137 10.0.1.26 443 50742 6 18 3726 1679490307 1679490328 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.184.187 10.0.1.26 443 54276 6 45 13322 1679490307 1679490328 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.165.186 10.0.1.26 41277 47251 6 1 40 1679490307 1679490328 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 23.223.55.151 10.0.1.26 0 0 1 1 68 1679490307 1679490328 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.137 50742 443 6 23 11631 1679490307 1679490328 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.184.187 54276 443 6 52 23929 1679490307 1679490328 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 38.17.55.196 44436 123 17 1 76 1679490307 1679490328 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.44.205.94 10.0.1.26 0 0 1 1 68 1679490307 1679490328 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 38.17.55.196 10.0.1.26 123 44436 17 1 76 1679490307 1679490328 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 167.94.146.64 10.0.1.26 63408 2323 6 1 44 1679490307 1679490328 REJECT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 155.248.196.28 40168 123 17 1 76 1679490319 1679490341 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 38.17.55.196 42700 123 17 1 76 1679490319 1679490341 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 44.4.53.2 45634 123 17 1 76 1679490319 1679490341 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 72.30.35.89 35313 123 17 1 76 1679490319 1679490341 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.184.187 36562 443 6 52 23929 1679490337 1679490364 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.189 10.0.1.26 62733 12327 6 1 44 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.181.225 46178 443 6 49 23778 1679490337 1679490364 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.181 10.0.1.26 52837 9800 6 1 44 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.181.225 10.0.1.26 443 46178 6 43 13211 1679490337 1679490364 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.40.63.174 10.0.1.26 0 0 1 1 68 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 104.86.182.79 10.0.1.26 0 0 1 1 68 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.184.187 10.0.1.26 443 36562 6 45 13322 1679490337 1679490364 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.53.34.183 10.0.1.26 0 0 1 1 68 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 1 40 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 66.240.236.119 10.0.1.26 23320 9091 6 1 44 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 104.80.88.31 10.0.1.26 0 0 1 1 68 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 91.212.121.39 10.0.1.26 44808 8080 6 1 40 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 23.219.180.36 10.0.1.26 0 0 1 1 68 1679490337 1679490364 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 23.37.231.54 10.0.1.26 0 0 1 1 68 1679490337 1679490364 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 54.39.17.214 10.0.1.176 60000 175 6 1 40 1679490353 1679490356 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 185.224.128.213 10.0.1.176 20527 80 6 1 89 1679490353 1679490356 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 45634 123 17 1 76 1679490302 1679490327 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 42700 123 17 1 76 1679490302 1679490327 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 89.248.165.194 10.0.1.176 49837 12400 6 1 40 1679490302 1679490327 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 35313 123 17 1 76 1679490302 1679490327 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 55187 123 17 1 76 1679490302 1679490327 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 163.172.219.155 10.0.1.176 3786 40635 6 1 40 1679490302 1679490327 REJECT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 38.229.54.9 55187 123 17 1 76 1679490352 1679490353 ACCEPT OK
