version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 858966410158 eni-0f7ae9ee760bd16d2 38.242.132.103 10.0.1.176 45042 443 6 1 60 1679490614 1679490624 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 146.88.240.4 10.0.1.176 57872 6881 17 1 58 1679490614 1679490624 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.183 10.0.1.176 2621 16053 6 1 44 1679490614 1679490624 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.189 10.0.1.176 4259 16044 6 1 44 1679490614 1679490624 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 38.242.132.103 10.0.1.176 45266 443 6 1 60 1679490614 1679490624 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.176.105 10.0.1.26 443 47022 6 11 2256 1679490577 1679490605 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.37.231.54 10.0.1.26 0 0 1 1 68 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 193.3.53.10 10.0.1.26 35518 4592 6 1 40 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 1 40 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.136 45548 443 6 17 5410 1679490577 1679490605 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.176.105 47022 443 6 15 7039 1679490577 1679490605 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 104.86.182.79 10.0.1.26 0 0 1 1 68 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 170.39.218.4 10.0.1.26 35500 7108 6 1 40 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.187 10.0.1.26 4113 21288 6 1 44 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.136 10.0.1.26 443 45548 6 20 7531 1679490577 1679490605 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.53.34.183 10.0.1.26 0 0 1 1 68 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 128.14.209.253 10.0.1.26 11267 8649 6 1 40 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 23.223.55.151 10.0.1.26 0 0 1 1 68 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 42.81.132.182 80 52589 6 1 44 1679490577 1679490605 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.181.229 10.0.1.26 443 41020 6 48 13442 1679490577 1679490605 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.181.229 41020 443 6 51 23889 1679490577 1679490605 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.219.180.36 10.0.1.26 0 0 1 1 68 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 104.80.88.31 10.0.1.26 0 0 1 1 68 1679490577 1679490605 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 45.63.54.13 57873 123 17 1 76 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 12.68.23.131 10.0.1.26 58221 3394 6 1 52 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.185.28 10.0.1.26 443 45064 6 23 8246 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.185.28 45064 443 6 20 7666 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.185.31 36184 443 6 13 2953 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.223.55.151 10.0.1.26 0 0 1 1 68 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 23.40.63.174 10.0.1.26 0 0 1 1 68 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 146.88.240.4 10.0.1.26 49375 6881 17 1 58 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.185.31 10.0.1.26 443 36184 6 17 6757 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.136 57346 443 6 51 23889 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 12.68.23.131 10.0.1.26 60095 3391 6 2 104 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.15 10.0.1.26 43282 6064 6 1 40 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 12.68.23.131 10.0.1.26 53391 3393 6 2 104 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 45.63.54.13 10.0.1.26 123 57873 17 1 76 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.136 10.0.1.26 443 57346 6 47 13402 1679490609 1679490635 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 23.44.205.94 10.0.1.26 0 0 1 1 68 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.178 10.0.1.26 29640 21282 6 1 44 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 43.153.63.216 10.0.1.26 41418 46343 6 1 40 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 45.128.232.181 10.0.1.26 50236 8088 6 1 40 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 12.68.23.131 10.0.1.26 64956 3392 6 2 104 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 12.68.23.131 10.0.1.26 55224 3390 6 2 104 1679490609 1679490635 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.119.171.48 10.0.1.26 443 41540 6 19 6695 1679490636 1679490666 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.119.171.48 41540 443 6 15 3132 1679490636 1679490666 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 104.86.182.79 10.0.1.26 0 0 1 1 68 1679490636 1679490666 REJECT OK
