version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 858966410158 eni-0f7ae9ee760bd16d2 89.248.163.16 10.0.1.176 43290 9892 6 1 40 1679489131 1679489160 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 139.59.16.136 10.0.1.176 48721 3390 6 1 40 1679489131 1679489160 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 144.217.24.6 10.0.1.176 15857 32400 6 1 60 1679489131 1679489160 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 104.250.52.57 10.0.1.176 40647 8886 6 1 52 1679489131 1679489160 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 78.128.113.78 10.0.1.176 42328 3088 6 1 40 1679489131 1679489160 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 49.205.218.100 10.0.1.176 45165 1433 6 1 44 1679489131 1679489160 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.187 10.0.1.176 10949 8082 6 1 44 1679489131 1679489160 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 91.240.118.71 10.0.1.176 47937 35002 6 1 40 1679489162 1679489172 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.184 10.0.1.176 17922 12106 6 1 44 1679489162 1679489172 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 154.89.5.92 10.0.1.176 58914 50001 6 1 44 1679489162 1679489172 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 207.90.244.4 10.0.1.26 26200 263 6 1 44 1679489168 1679489196 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.185 10.0.1.26 12346 16068 6 1 44 1679489168 1679489196 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.131 10.0.1.26 62905 8443 6 1 44 1679489168 1679489196 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 115.223.23.131 10.0.1.26 19644 6881 17 1 80 1679489168 1679489196 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.210.188 41594 443 6 28 12258 1679489168 1679489196 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 92.63.197.157 10.0.1.26 47778 33612 6 1 40 1679489168 1679489196 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.210.188 10.0.1.26 443 41594 6 28 9636 1679489168 1679489196 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 - - - - - - - 1679489178 1679489208 - NODATA
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.181 10.0.1.176 52479 11027 6 1 44 1679489192 1679489211 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 193.32.162.176 10.0.1.176 2008 53 17 1 67 1679489192 1679489211 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 104.236.128.19 10.0.1.176 43852 8087 6 1 40 1679489192 1679489211 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 194.26.29.37 10.0.1.176 47850 6008 6 1 40 1679489192 1679489211 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 113.24.191.174 10.0.1.26 52325 23 6 1 40 1679489197 1679489226 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 2 80 1679489197 1679489226 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 185.142.236.38 10.0.1.26 26200 3406 6 1 44 1679489197 1679489226 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 46.138.248.86 10.0.1.26 47393 81 6 1 44 1679489197 1679489226 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.185.29 10.0.1.26 443 48298 6 19 7491 1679489197 1679489226 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.210.188 10.0.1.26 443 37540 6 5 826 1679489197 1679489226 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.185.29 48298 443 6 16 5370 1679489197 1679489226 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.210.188 37540 443 6 7 2447 1679489197 1679489226 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.185.29 10.0.1.26 443 36094 6 49 13482 1679489197 1679489226 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.185.29 36094 443 6 51 23889 1679489197 1679489226 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.187 10.0.1.26 23853 12564 6 1 44 1679489228 1679489253 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.210.188 41594 443 6 23 11631 1679489228 1679489253 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.74 10.0.1.26 43314 12066 6 1 40 1679489228 1679489253 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 2 80 1679489228 1679489253 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.210.188 10.0.1.26 443 41594 6 17 3686 1679489228 1679489253 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 - - - - - - - 1679489237 1679489268 - NODATA
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.185.29 48298 443 6 35 18519 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.177.133 43704 443 6 51 23889 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 89.248.163.74 10.0.1.26 43314 10755 6 1 40 1679489260 1679489282 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 121.151.29.47 10.0.1.26 32631 23 6 1 40 1679489260 1679489282 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.185.29 10.0.1.26 443 57054 6 29 9676 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 38.17.55.196 48887 123 17 1 76 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 10.0.1.26 52.94.185.29 57054 443 6 28 12258 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 45.128.232.118 10.0.1.26 51528 8080 6 1 40 1679489260 1679489282 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 38.17.55.196 10.0.1.26 123 48887 17 1 76 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.185.29 10.0.1.26 443 48298 6 26 5831 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.177.133 10.0.1.26 443 43704 6 47 13402 1679489260 1679489282 ACCEPT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 38966 123 17 1 76 1679489225 1679489243 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 192.241.235.9 10.0.1.176 50482 1400 6 1 40 1679489225 1679489243 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.191 10.0.1.176 19728 9202 6 1 44 1679489225 1679489243 REJECT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 72.30.35.89 39205 123 17 1 76 1679489271 1679489296 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 168.235.89.132 38966 123 17 1 76 1679489271 1679489296 ACCEPT OK
2 858966410158 eni-0e7aabe80d29089d5 10.0.3.129 155.248.196.28 56103 123 17 1 76 1679489271 1679489296 ACCEPT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 35851 123 17 1 76 1679489262 1679489278 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 120.77.168.106 10.0.1.176 52042 6379 6 1 60 1679489262 1679489278 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 56103 123 17 1 76 1679489262 1679489278 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 39205 123 17 1 76 1679489280 1679489301 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 42021 123 17 1 76 1679489280 1679489301 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.142.125.80 10.0.1.176 55750 18032 6 1 44 1679489280 1679489301 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 10.0.3.129 10.0.1.176 52204 123 17 1 76 1679489280 1679489301 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 162.243.135.16 10.0.1.176 33788 1400 6 1 40 1679489280 1679489301 REJECT OK
2 858966410158 eni-0f7ae9ee760bd16d2 117.202.127.164 10.0.1.176 31593 80 6 1 40 1679489280 1679489301 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 52.94.185.42 10.0.1.26 443 53880 6 34 11066 1679489289 1679489316 ACCEPT OK
2 858966410158 eni-03ad9499cfe7dd531 162.142.125.178 10.0.1.26 19540 12301 6 1 44 1679489289 1679489316 REJECT OK
2 858966410158 eni-03ad9499cfe7dd531 138.68.73.27 10.0.1.26 48131 5678 6 1 40 1679489289 1679489316 REJECT OK
